text,source,created_at,state
"Bug: ViewTransition onExit cleanup not called on unmount Noticed this while writing docs:

```js
<ViewTransition
  onEnter={(instance) => {
    const anim = instance.new.animate(/* ... */);
    return () => {
      anim.cancel();
    };
  }}
  onExit={(instance) => {
    const anim = instance.new.animate(/* ... */);
    return () => {
      anim.cancel();
    };
  }}
>
  {/* ... */}    
</ViewTransition>
```

If you have a pending`onEnter` animation and the tree is unmounted, the `onEnter` cleanup is called immediately.

But if you have a pending `onExit` and the tree is unmounted, the `onExit` cleanup isn't called until the animation completes.

This means you can't cancel the animation:

https://github.com/user-attachments/assets/f522f746-5ed3-432f-acbf-d610ab4260d2

Sandbox: https://codesandbox.io/p/sandbox/naughty-wu-pfkh2m",github,2026-02-21T16:18:35Z,open
"[Compiler Bug]: NaN in dependency list of useMemo always causes re-evaluation ### What kind of issue is this?

- [x] React Compiler core (the JS output is incorrect, or your app works incorrectly after optimization)
- [ ] babel-plugin-react-compiler (build issue installing or using the Babel plugin)
- [ ] eslint-plugin-react-hooks (build issue installing or using the eslint plugin)
- [ ] react-compiler-healthcheck (build issue installing or using the healthcheck script)

### Link to repro

https://playground.react.dev/#N4Igzg9grgTgxgUxALhASwLYAcIwC4AEASggIZx4A0BwBUYCJAZtfQgMp6l4IEC+BJjAgYCAchhkKYgDoA7eUyhyKaCHIIZSAawQB9GKTkATEQAoAlDXkFbBSXlgaAstwAWAOkMnzF+X3l5BAAPHHwCYwQmUigAG0IlFTw1FwBPAEEsLEtrDTsAenyCMEwsWN4wLh4CPAgCOBiGewQAWkkTBBgbOzh1SoIAbUruBGoGPE4RgF0CAF5iKTwPNkmeMwAGPwU820KagjQwAlJYgHdSVKOAOVIr4rQVCqreE-PLggA+efXu2165fqEebDapfAjrAgAfgINzuyHBgR2BD26liqUEaEkR3UiAIpzQeDc0EIvWwaHKXSR-36ADc5gtyEs2M4EBgIGYcrMPrk7LzkUVXhcjgBzBByTojI7i072IymURyKAYABGnQIvz5DicBzAsLMeCs0K0ugMct8BHhPyRfGoAzwUy2iN5e3xhPqIiw5LVYtIyvKxmodMOdCwxhGxgI6gIUjc9ViaDg2g1WpgGgAPMY0HT1ABheOJ2bATnc8arBBmOBzblwADUAEYLHwPgAJBCxWJ1ADquFixnhwBpAiKwBBCD4afymZpHwA3P55CBKCB-kw0MKUOhsLhCHhUlheLQAAqxKDCh4AeSwyT6-EEwlEYmVvrbLTKp4ebUWLVJnopk8OeBiHO2xmMA3SFD+5LcCkzgQJE8IyCAJyxIh-jFNBYCrggRzHu+ciXteAIWDOi7gESpwAJJyDwqYnGAKDRLEDB8EAA

### Repro steps

See playground link. Click on the div to increment the counter and see that the memoised value changes even though the single dependency is always `NaN`.

The example is obviously contrived and perhaps you consider having NaN in a dependency list not valid/supported. However useMemo without the compiler handles this case and does not re-evaluate. This caused a subtle bug in my app when enabling the compiler.

Apologies if this is a duplicate, I looked but could not find similar.

### How often does this bug happen?

Every time

### What version of React are you using?

19.2.4

### What version of React Compiler are you using?

1.0.0",github,2026-02-21T12:59:05Z,open
"Bug: useDeferredValue gets stuck with a stale value Essentially, I see `useDeferredValue` being stuck and never catching up.

Not sure if it's possible to extract it out of a Next.js app. I think it's probably a React bug because it seems related to core APIs, but I couldn't simplify it past the ""render some JSX from server action"" repro case.

## Demo

Type ""hello world"".

In dev (`npm run dev`), the second text area catches up.

In prod (`npm run build + npm start`), the second text area often gets stuck and never catches up.

https://github.com/user-attachments/assets/a44f01ad-1a7d-4420-a6da-cadb277ded72

## Code

Here is a repro case: https://github.com/gaearon/react-udv-bug/

This is the main harness:

```js
export function TestPreviewClient() {
  const [promise, setPromise] = useState<Promise<ReactNode>>(initialPromise);
  const deferred = useDeferredValue(promise);

  function handleChange(value: string) {
    setPromise(renderAction(value));
  }

  return (
    <div style={{ padding: 16, fontFamily: ""monospace"" }}>
      <textarea
        placeholder=""type here""
        onChange={(e) => handleChange(e.target.value)}
        rows={3}
        style={{ width: ""100%"", fontFamily: ""monospace"" }}
      />
      <div
        data-testid=""deferred""
        style={{ border: ""1px solid #ccc"", padding: 8, minHeight: 40 }}
      >
        <Suspense fallback={<div>loading...</div>}>
          <Resolved promise={deferred} />
        </Suspense>
      </div>
    </div>
  );
}
```

Note these helpers:

```js
export function ClientWrapper({ children }: { children: ReactNode }) {
  const t = performance.now();
  while (performance.now() - t < 2) {
    // do nothing
  }
  return <>{children}</>;
}

function Resolved({ promise }: { promise: Promise<ReactNode> }) {
  return <>{use(promise)}</>;
}
```

And this is the server part:

```js
async function AsyncChild({
  children,
}: {
  children: ReactNode;
}): Promise<ReactNode> {
  await new Promise((r) => setTimeout(r, 1));
  return children;
}

async function Item({ children }: { children: ReactNode }): Promise<ReactNode> {
  return (
    <ClientWrapper>
      <AsyncChild>{children}</AsyncChild>
    </ClientWrapper>
  );
}

export async function renderAction(input: string): Promise<ReactNode> {
  return (
    <Item>
      <div>
        <Item>
          <div>{input}</div>
        </Item>
      </div>
    </Item>
  );
}
```

You can generally simplify this structure but then it will be harder to reproduce.",github,2026-02-18T21:15:25Z,open
"Arrow tips overlap with geom_node_label() in ggraph — how to stop arrows at label border? <p>I am building a directed graph using <code>tidygraph</code> and <code>ggraph</code>.<br />
The issue is that arrow tips extend inside rectangular node labels created with <code>geom_node_label()</code>, making arrow direction difficult to see.</p>
<p>I tried:</p>
<ul>
<li><p>Increasing figure size with <code>ggsave()</code></p>
</li>
<li><p>Changing arrow length</p>
</li>
<li><p>Using <code>end_cap = circle()</code></p>
</li>
</ul>
<p>But <code>circle()</code> applies a fixed radius and does not respect the rectangular geometry of <code>geom_node_label()</code>.</p>
<p>Is there a way to automatically clip arrows to the border of rectangular node labels?</p>
<p>Here is a minimal reproducible example:</p>
<pre><code>library(tidygraph)
library(ggraph)
library(ggplot2)
library(grid)

nodes &lt;- data.frame(
  name = c(
    &quot;Sun exposure&quot;,
    &quot;Deadwood volume&quot;,
    &quot;Altitude&quot;,
    &quot;Wood-inhabiting fungi\nComposition&quot;,
    &quot;VOC\nComposition&quot;,
    &quot;Arriving beetles\nα-diversity&quot;
  )
)

edges &lt;- data.frame(
  from = c(
    &quot;Sun exposure&quot;,
    &quot;Deadwood volume&quot;,
    &quot;Altitude&quot;,
    &quot;Wood-inhabiting fungi\nComposition&quot;,
    &quot;VOC\nComposition&quot;
  ),
  to = rep(&quot;Arriving beetles\nα-diversity&quot;, 5)
)

graph &lt;- tbl_graph(nodes = nodes, edges = edges, directed = TRUE)

ggraph(graph, layout = &quot;sugiyama&quot;) +
  geom_edge_link(
    arrow = arrow(length = unit(4, &quot;mm&quot;), type = &quot;closed&quot;),
    end_cap = circle(6, &quot;mm&quot;),
    lineend = &quot;round&quot;
  ) +
  geom_node_label(
    aes(label = name),
    size = 5,
    label.padding = unit(0.4, &quot;lines&quot;)
  ) +
  theme_void()

</code></pre>
<p>In this example, the arrow tips overlap the rectangular labels.</p>
<p>How can I make arrow tips stop exactly at the label border (respecting the rectangular dimensions)?</p>",stackoverflow,2026-02-21 13:33:07,open
"Why is my JavaScript function returning undefined instead of value? <p>I am new to JavaScript and trying to understand how functions return values. I created a simple function to add two numbers and store the result in a variable.</p>
<p>However, when I call the function and log the result in the console, it prints undefined instead of the expected value. There are no syntax errors in the browser console.</p>
<p>Here is my complete code:</p>
<pre><code>function addNumbers(a, b) {
    let sum = a + b;
}

let result = addNumbers(5, 3);
console.log(result);
</code></pre>
<p>My expectation was that the output should be 8, but it shows undefined.</p>
<p>I think I might be missing something related to returning values from functions, but I am not sure what exactly is wrong. Can someone explain why this is happening and how to fix it?</p>",stackoverflow,2026-02-20 06:00:09,open
"How can I fix this javascript bug from Listal.com? <p><a href=""https://johnpaullucky7.listal.com/"" rel=""nofollow noreferrer"">Listal.com</a> still hosts a lot of pictures. The site has a &quot;view all&quot; button on user profile pages, such as at the bottom of the one linked. This button doesn't work and hasn't for at least a year. Users have reached out to the admin and not heard back.</p>
<p>Using Inspect on the &quot;View All&quot; hyperlink gets us this:</p>
<pre><code>&lt;a class=&quot;feed-view-all&quot; href=&quot;#&quot; data-groupid=&quot;36556&quot; data-type=&quot;&quot;&gt;[View All]&lt;/a&gt;

https://i.listal.com/limages/javascriptuser4.js:70:14489
function(e) {
  e.preventDefault();
  var t = $(this),
    n = t.data(&quot;groupid&quot;),
    s = t.data(&quot;type&quot;);
  $.post(&quot;/feed-view-all/&quot;, {
    groupid: n,
    type: s
  }).done(function(e) {
    $(&quot;#group&quot; + n).html(e), t.remove()
  })
}
</code></pre>
<p>Recognizing that without access to the host/server/etc, any &quot;fix&quot; will be restricted to my local machine. How do I make the &quot;view all&quot; button work?</p>",stackoverflow,2026-02-18 15:41:34,open
"Unable to connect Java Remote Debugger (JDB) over SSH to GitHub Actions instance <p>I'm trying to connect to a Java applications running in GitHub Actions with the Java Remote Debugger (JDB) over SSH.</p>
<p>Take a simple GitHub Actions workflow that:</p>
<ul>
<li>opens an SSH connection to allow connections to the runner</li>
<li>starts the application with the appropriate debug flags on port <code>8000</code>
<ul>
<li>via either Maven or plain <code>java -jar</code></li>
</ul>
</li>
</ul>
<pre><code>on:
  workflow_dispatch:

jobs:
  build:
    runs-on: ubuntu-latest
    timeout-minutes: 20
    steps:
      - uses: actions/checkout@v6

      - uses: mxschmitt/action-tmate@v3
        with:
            detached: true

      - name: java -jar
        run: |
            mvn clean install -DskipTests
            java \
              &quot;-agentlib:jdwp=transport=dt_socket,server=y,suspend=n,address=*:8000&quot; \
              -jar target/app-0.0.1-SNAPSHOT.jar

      - name: mvnDebug
        run: |
            &quot;$(dirname $(readlink -f $(which mvn)))/mvnDebug&quot; install
</code></pre>
<p>Then locally mapping the debug port to the local instance over SSH:</p>
<pre><code>ssh {the-ssh-host}@tmate.io -L 8000:localhost:8000
</code></pre>
<p>When I then try connecting to the debugger on port <code>8000</code>, via either an IDE (Eclipse/IntelliJ) or via the CLI (<code>jdb -attach localhost:8000</code>) it just hangs, and fails to connect or timeout.</p>
<p>Meanwhile my application is suspended, awaiting a debug connection that never comes.</p>",stackoverflow,2026-02-17 14:20:45,open
"How to track a variable in js Memory? <p>I was trying to build a debugger desktop application especially for electron based applications. I'm still in initial step of planning. My question is &quot;If I want to show what are the variables present in javascript runtime, How can i get access to that?&quot;</p>",stackoverflow,2026-02-17 09:48:41,open
"Debugging the Linux boot process <p>I created a <code>qcow2</code> file using <code>qemu-img create -f qcow2 fedora.qcow2 20G</code> . I installed Fedora 43 on that and I am able to boot it normally using <code>qemu-system-x86_64 -m 2G -smp 2 -enable-kvm -drive file=~/work/vms/fedora.qcow2,format=qcow2</code> . My root partition is at <code>/dev/sda3</code> inside this VM.</p>
<p>Next, I built my own (debug enabled) kernel from source. Also built the initramfs using <code>dracut</code>. I am trying to boot my custom kernel using:</p>
<p><code>qemu-system-x86_64 -kernel ~/work/linux/arch/x86_64/boot/bzImage -initrd ~/work/linux/initramfs-6.19.0+.img -append &quot;root=/dev/sda3 rw console=ttyS0 nokaslr&quot; -drive file=~/work/vms/fedora.qcow2,format=qcow2 -m 2G -s -S -nographic</code></p>
<p>From another terminal I run <code>gdb vmlinux</code> and then:</p>
<pre><code>(gdb) target remote :1234
Remote debugging using :1234
0x000000000000fff0 in ?? ()
(gdb) c
</code></pre>
<p>At this point my expectation was that the kernel should boot successfully. However, I am seeing the following error:</p>
<pre><code>[  OK  ] Reached target initrd-switch-root.target - Switch Root.
         Starting initrd-switch-root.service - Switch Root...
[FAILED] Failed to start initrd-switch-root.service - Switch Root.
See 'systemctl status initrd-switch-root.service' for details.

Generating &quot;/run/initramfs/rdsosreport.txt&quot;


Entering emergency mode. Exit the shell to continue.
Type &quot;journalctl&quot; to view system logs.
You might want to save &quot;/run/initramfs/rdsosreport.txt&quot; to a USB stick or /boot
after mounting them and attach it to a bug report.



Cannot open access to console, the root account is locked.
See sulogin(8) man page for more details.

Press Enter to continue.
</code></pre>
<p>What am I missing here?</p>
<p>Also, is there a way to create a blank <code>qcow2</code> file and use my bzImage and initramfs file to boot and debug the kernel? I don't want to install a linux distro inside the VM.</p>",stackoverflow,2026-02-15 11:02:44,open
"How can I detect pages returning HTTP 200 but rendering broken content in production? <p>I’m building a monitoring system that currently checks:</p>
<p>Server availability</p>
<p>HTTP status codes (e.g., 200, 404, 500)</p>
<p>However, I’ve noticed a production issue where:</p>
<p>Pages return HTTP 200</p>
<p>But the rendered UI is broken (missing data, JS errors, blank sections)</p>
<p>Example scenario:
The server responds with 200 OK, but due to a failed API call on the frontend, the page renders only partial content.</p>
<p>Question:</p>
<p>What reliable techniques can be used to detect this type of failure automatically?</p>",stackoverflow,2026-02-13 06:53:36,open
"Xcode show full file on debug <p>Whilst debugging in Xcode 26+ if you click on the stack, it only shows the selected function, I'd like it to show the whole file like it used to do.  Ok, you can click on expand file, but it's an annoying extra step which I can't see the point of - the stack is still visible in the LHS, also there seems to be no key combo to expand the view.</p>
<p>Can't find an obvious way of turning this feature off, anyone managed it?</p>",stackoverflow,2026-02-11 14:50:18,open
"vscode.window.activeTerminal doesn't update when an extension opens a new terminal <p>I've built an small extension which runs an command in debug terminal. problem is after debug terminal created, when I check active terminal , it still points terminal before debug terminal . But, on UI it shows &quot;debug terminal&quot; as active.</p>
<p>I checked regarding this &amp; found some already raised issues on github - <a href=""https://github.com/Microsoft/vscode/issues/64390"" rel=""nofollow noreferrer"">https://github.com/Microsoft/vscode/issues/64390</a> . I tried that too . but , still couldnt get it properly.</p>
<p>Initializing debug terminal:</p>
<pre><code>async function openJsDebugTerminal() {
    const officialJsDebugCommand = 'extension.js-debug.createDebuggerTerminal';
    try {
        const jsDebugExtension = vscode.extensions.getExtension('ms-vscode.js-debug');
        if (jsDebugExtension &amp;&amp; !jsDebugExtension.isActive) {
            console.log('[Debug Terminal] Activating JavaScript Debugger extension directly...');
            await jsDebugExtension.activate();
            await new Promise(resolve =&gt; setTimeout(resolve, 5000));
        }
        console.log('[Debug Terminal] Attempting to use official JS Debug command...');

        const name = await vscode.window.activeTerminal?.name;
        if (name !== &quot;JavaScript Debug Terminal&quot;) {
            const availableCommands = await vscode.commands.getCommands(true);
            if (availableCommands.includes(officialJsDebugCommand)) {
                console.log('[Debug Terminal] Official JS Debug command found, using it...');
                checkActiveTerminal()

                await vscode.commands.executeCommand(officialJsDebugCommand);
                console.log('[Debug Terminal] Successfully opened using official command');

                const name = await vscode.window.activeTerminal?.name;
                console.log({ name });

                checkActiveTerminal()
                vscode.window.onDidChangeActiveTerminal(checkActiveTerminal);
                return;
            } else {
                console.log('[Debug Terminal] Official JS Debug command not available');
            }
        }
    } catch (error) {
        console.log('[Debug Terminal] Failed to use official command:', error);
    }
}
</code></pre>
<p>and &quot;checkActiveTerminal&quot; function from that github link.</p>
<p>My flow : create debug terminal  &amp; run command in debug terminal</p>
<p>Problem : The command sent to previous terminal ( cmd, powershell. git-bash) instead of debug terminal .</p>",stackoverflow,2026-02-10 10:33:02,open
"What path do you need to create a dump? <p>I want to start a program (an interactive one), but this fails due to a Windows service, which seems not to be started up:</p>
<p><a href=""https://i.sstatic.net/LR5Wk9kd.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/LR5Wk9kd.png"" alt=""Error_Startup_Screenshot"" /></a></p>
<p>In text format:</p>
<pre><code>---------------------------
Connecting to the server
---------------------------
The service did not respond to the start or control request in a timely fashion.

Connecting to the server failed because of an unknown error.
---------------------------
OK   
---------------------------
</code></pre>
<p>In order to know which Windows service my program is talking about at this moment, I wanted to check the memory dump. The creation of that dump, however, also fails, as you can see:</p>
<p><a href=""https://i.sstatic.net/C85BHxrk.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/C85BHxrk.png"" alt=""Create memory dump"" /></a></p>
<p><a href=""https://i.sstatic.net/zxbNJy5n.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/zxbNJy5n.png"" alt=""Error message"" /></a></p>
<p>The location of the program (floor.exe) is <code>C:\Program Files (x86)\Common Files\...\</code>. This is indeed a subdirectory of <code>C:\Program Files (x86)\</code>, which is generally a protected directory, but it seems that the task manager is already running as an administrator, so I suppose that's not the problem?</p>",stackoverflow,2026-02-10 09:04:43,open
"Bug in GCC when using string literal as const char(&)[N] through functor in templated function <p>I created simple string class with construct from only constant strings (literal or const char[])</p>
<pre class=""lang-cpp prettyprint-override""><code>template&lt;typename T&gt;
struct const_lit;

template&lt;unsigned N&gt;
struct const_lit&lt;const char(&amp;)[N]&gt;{
    inline static constexpr unsigned Count = N;
};

struct str {
    const char* ptr;
    unsigned len;

    template&lt;typename T&gt; requires (const_lit&lt;T&gt;::Count &gt; 0)
    str(T&amp;&amp; s) : ptr(s), len(const_lit&lt;T&gt;::Count - 1) {
        std::cout &lt;&lt; &quot;ctor from literal &quot; &lt;&lt; ptr &lt;&lt; &quot;\n&quot;;
    }
};
</code></pre>
<p>When I use it as function param, it work well:</p>
<pre class=""lang-cpp prettyprint-override""><code>void check_func(str s) {}

...

int main() {
    check_func(&quot;test1&quot;);
    const char fff[] = &quot;test2&quot;;
    check_func(fff);
...
</code></pre>
<p>But when I pass a function to a template function, no matter as a template parameter or as a function argument, then the GCC cannot use it inside function.</p>
<pre class=""lang-cpp prettyprint-override""><code>template&lt;typename Func&gt;
void check_func_templ(const Func&amp; f) {
    f(&quot;test3&quot;);
}

template&lt;auto f&gt;
void check_func_templ1() {
    f(&quot;test4&quot;);
}

void check_func_templ2(auto&amp;&amp; f) {
    f(&quot;test5&quot;);
}

template&lt;auto f&gt;
void check_func_templ3() {
    const char tt[] = &quot;test6&quot;;
    f(tt);
}

...

    check_func_templ(check_func);
    check_func_templ1&lt;check_func&gt;();
    check_func_templ2(check_func);
    check_func_templ3&lt;check_func&gt;();
</code></pre>
<p><a href=""https://godbolt.org/z/Mv5Ko178z"" rel=""nofollow noreferrer"">But Сlang can (link to godbolt)</a>.</p>
<p>If remove line <code>#if !defined(__GNUC__) || defined(__clang__)</code>, GCC produce errors:</p>
<pre><code>error: could not convert '(const char*)&quot;test3&quot;' from 'const char*' to 'str'
</code></pre>
<p>etc.</p>
<p>Why is GCC trying to convert the type to <code>const char*</code> in this case?</p>
<p>Is this a bug in GCC (sad) or Clang (even sadder)?</p>",stackoverflow,2026-02-09 13:35:53,open
